task_id,team_velocity,burn_down_gap,issue_churn,scope_change_pct,backlog_aging,blockers,lead_time,cycle_time,open_defects,closed_defects,external_dependencies,delayed
2252,42.089239441978776,-3.6851468057634857,7,9.438651365228182,33.30257779156228,3,8.593927340587591,8.2956738006528,2,5,0,0
2253,18.390594479587527,5.283624556402092,3,5.251854877169534,42.3813192042712,1,7.755488344226916,2.5609844911206676,2,8,0,1
2254,29.903288417231565,4.834035521252722,4,2.074389859759446,45.305246891202735,5,10.784391138474144,4.269998532564991,2,9,0,0
2255,19.980852444695046,3.595843331777186,5,16.84443708799993,8.11763913489999,1,6.321507734814588,3.171168184448983,2,4,2,1
2256,32.90905506099974,9.098858936562987,2,14.536215944817371,8.169369935813297,1,9.109064343472571,2.491759396032131,0,2,2,1
2257,37.0950991207784,-0.4154466387159156,0,7.2824189494521265,15.555700032742887,1,5.691217264708645,5.4505538230390425,3,3,1,0
2258,26.633905650551576,3.2444096295191955,1,19.473709563807603,21.287152012598405,2,6.964962312755947,7.660780281620376,1,3,1,1
2259,9.166289146982926,-2.9220048829801555,1,19.398722192645863,35.866519998435805,3,9.75325126345866,9.195370988794973,3,4,2,1
2260,31.591585174371957,12.261849564343619,2,12.275049255319045,26.27241221090955,1,8.824664051403406,4.915844354325654,1,6,1,0
2261,33.49390841386808,9.918168262180098,2,2.4133138877973472,7.9671287032750016,1,7.02184435611888,6.009639348620278,0,6,0,0
2262,33.23435803969358,0.059402172588959704,3,22.96173500253394,13.883425915256716,0,10.192773211742296,6.082884487639454,3,8,0,1
2263,39.88625753457723,1.932931149525961,2,16.71651308852428,19.579997920344855,1,5.668308665298861,4.587929725397254,2,6,1,0
2264,21.431570562807607,6.796487996824029,3,6.176270478798774,5.108400218545048,0,5.257273639537926,7.5612300772555985,0,7,0,0
2265,35.4417288436036,-0.7356975240705348,3,15.261363675855666,20.136684575409145,1,6.642063563705769,4.671000256812082,3,2,2,1
2266,39.5400600998238,-3.2831203539985236,6,10.125537395690756,8.115644089407546,1,7.308717814387392,7.171825737429094,2,5,1,0
2267,15.771299327947865,4.369948755034413,4,15.883740993398948,3.492788664426282,0,7.002681500570124,4.286902275578717,0,4,0,1
2268,32.55721460735182,0.39219623041835044,4,11.84677239327552,10.530147205303857,1,6.719258390683393,2.693835434638342,1,3,1,0
2269,25.96656135193863,0.9149722482263021,1,12.136803755993336,24.110210548923355,3,10.710974668912478,2.8183155858271194,4,3,0,1
2270,29.34781861518683,-4.171356715339828,0,18.397052297683985,24.041157109865193,4,12.51096081100842,1.7630815653474645,2,1,1,1
2271,32.78141186830669,-8.588360741816981,4,15.343143651599394,20.966539166874398,2,7.608375763060404,7.5269534216501155,3,1,2,1
2272,26.10217148709158,1.1807120493955052,2,1.9988172811056415,29.916136605408774,0,9.775580640173171,7.5543741192033576,4,3,2,0
2273,24.594335366707107,4.524810207470999,7,1.6343392611575913,28.855832342134345,1,5.794607447154005,3.571364558181973,2,10,1,1
2274,30.273219339904198,-1.1290337453802093,3,7.625230937418132,22.043813420702776,2,7.715983164484343,2.864852207707369,2,3,0,0
2275,21.302032489097577,7.182147597794334,1,10.756149913468658,20.663818500257044,1,9.390342636482902,3.447246275288567,0,7,2,0
2276,21.313398968918516,-3.5195816270777227,1,6.880563979482152,21.295467052200966,1,5.476659099511991,5.3560298249204825,1,9,0,1
2277,35.43498626365203,-5.2735222748296,4,16.28649645174795,18.52354820062918,1,10.249759375550761,3.1282353505580174,1,5,3,0
2278,20.80964771873075,-0.3361515359806563,3,4.877698293140548,1.0,2,5.818711185479227,6.099739990354783,5,6,1,1
2279,35.3305000072737,-0.41296287675645227,4,17.603527409904242,31.354848448198194,0,11.063983790600023,4.391783287597359,2,3,0,1
2280,33.70073034283161,3.849843656676113,3,19.328768547223255,23.975228318936765,0,10.548711018851014,7.167496164495348,3,6,1,1
2281,16.193546169675226,-3.8748141203199236,2,3.1079826898912644,7.83672554172939,3,11.346771414697937,6.348915001182827,5,3,1,1
2282,24.57948278131476,6.84047118407449,0,16.2701560840747,34.27816619272437,1,11.071501688701728,2.755879883158326,4,6,1,1
2283,39.55287522437898,9.834584812541268,1,24.035899397502853,14.100201317872294,1,13.797942416799916,2.4789159984516598,1,10,3,0
2284,22.15067575088255,-0.1957201348417094,3,4.820595431583668,18.92230997341378,2,9.522359887808921,5.41521180417534,2,7,0,0
2285,26.2847659015249,6.248552100921593,3,22.732570777903863,30.235755955682535,0,3.6599334673981305,4.636194434142886,1,6,0,1
2286,33.69648714601517,-5.282485353126301,3,15.151198731850416,22.20139358389589,0,8.386579358694743,7.548076421482725,3,7,0,0
2287,36.267124074260764,5.37610770590958,1,14.773621683292799,33.35375841915899,3,6.626997815515249,5.7797343561128764,2,4,2,0
2288,27.987688911644035,5.236382042797313,6,1.298067058021679,16.478985009572103,1,3.9056340976648283,4.084493087496586,1,9,0,0
2289,25.219918442466867,4.317186400949393,2,18.707506959659955,36.91173211280336,0,11.836326559566663,8.362959419714215,2,9,0,1
2290,41.37895889358806,-0.07781544435146989,2,11.956826316201456,12.221971001674778,3,7.081337234730291,4.142540927830361,2,4,0,0
2291,43.91119731038063,-14.771244706210156,5,18.029359795878353,33.17622329309618,2,3.527964828212297,2.322873359870212,1,3,1,0
2292,37.83086440625436,-3.2086357182606466,4,20.22952758616515,1.0,2,6.0657000580346505,4.588434360342022,2,3,1,1
2293,30.682545140520194,-3.12958008842301,4,13.094909334306964,8.9980794866585,1,14.795152729732347,3.3885414085595187,0,1,1,1
2294,23.53387422687259,-4.891274690302387,2,6.591107831957855,22.97966138489319,2,12.102132300040118,6.974621116752953,0,2,0,1
2295,23.356444747547478,0.611215022735331,8,3.539312284820334,15.995545738568925,4,10.188469499096342,2.74140326648915,0,4,1,1
2296,34.18011284212606,-2.0948172276061734,5,4.012578198310357,19.25251380097437,0,9.892316920247843,6.6981120957660405,1,3,4,0
2297,33.34718576710947,-4.12306004882511,5,21.67336634864497,20.416509201607113,2,5.289785524960154,4.479006048977336,3,6,1,1
2298,41.21278874357144,-5.294000741239099,7,3.089452390759717,8.090973918729453,0,5.063836887540591,1.8303847128981081,2,7,0,0
2299,35.20360074028911,-3.5775649274261436,2,9.61735182616421,8.84070385127433,2,9.674065009259275,5.8526855239344755,4,4,0,0
2300,17.975357585921458,5.607496059249641,2,8.35686615722577,22.321220488084208,3,12.765377646845849,7.373013179459065,2,2,1,1
2301,38.41558094178335,-3.3051252731374707,3,21.636391668474257,13.336670481782201,0,4.950671977179913,5.204972517868315,2,4,1,0
2302,22.015514981484696,-2.5746935321663624,6,11.94233751735729,33.41033858961168,2,7.710335016064827,4.618450662434815,0,3,0,1
2303,26.928229824381187,-2.2834880751162316,2,24.91116043370344,18.08052844567215,1,8.702752025938969,8.71739357843419,3,3,0,1
2304,32.001601650013555,1.6949675690470984,6,18.426368657578617,27.187512431068306,2,6.555614428018911,7.3998619040206695,3,5,0,1
2305,45.96533991827172,2.281247442642664,6,21.27308938510714,24.428516693071074,1,7.472371119624288,6.542493171198943,1,4,1,0
2306,54.87934844804289,-15.22328269621581,4,2.4668066506668724,13.98838942827314,2,4.914312161032699,1.0,2,4,1,0
2307,34.85378447308946,5.1081760691380405,5,6.327556381622398,1.0,0,8.926251223967043,3.604310372090388,3,3,0,0
2308,28.534427050236896,7.18184017121877,4,3.386154889295706,31.84941367621047,1,8.51680673640188,4.5727454297598245,2,6,1,0
2309,34.2760451878444,-5.250932686808348,2,11.590549310013992,10.210909233028572,2,9.848813134516291,5.926244829033976,3,4,0,0
2310,37.10124340699069,-4.861491223674173,2,17.957187204047745,15.962419445212555,2,7.387572625809418,6.792016172131926,2,4,2,1
2311,27.434658995542467,-2.2512669388913573,6,4.226589205075005,18.49157558433426,1,10.138375762637272,2.9170504404670043,1,4,0,1
2312,44.361690847298576,-3.780020097283024,5,3.2542136142434703,19.489884318963192,2,9.016174832695398,6.158965896655349,2,6,0,0
2313,31.840566073531217,1.1196343697330318,2,15.36521871951101,29.619586625390184,0,11.705988832111117,2.6710791613932336,5,7,2,0
2314,33.981944712731156,-9.732626431794321,2,5.757818844085599,20.05824057923277,2,7.205128956681336,6.421817132180768,1,7,1,0
2315,35.32739401643569,-5.589638040183699,4,11.983126793843525,18.726459097406693,1,10.828371473143552,2.7940710538329867,2,9,3,0
2316,33.372692884915644,7.695986000874537,3,1.277943193192943,30.18455956545013,2,7.327426654334151,7.485068775216378,0,1,1,0
2317,36.7115240037569,-4.641099836740089,3,17.01532030168662,26.00652371886785,1,9.924654585490796,5.508646315870024,5,4,1,0
2318,25.061974507624615,6.217141390514625,6,13.53290954105134,12.64429554019345,3,11.985830814260845,4.231846773723354,2,1,1,1
2319,25.533585968431755,1.7766909779506843,3,16.18557247396582,8.52844622521167,1,11.524681386140617,5.607231995523703,4,5,0,1
2320,21.19876613622644,-9.046338572941291,4,6.885159501493651,11.763002248000806,1,7.388393938020383,3.6909104455886403,1,4,0,1
2321,33.516009844961815,3.1766459760810313,4,6.965074384038278,19.507802498117854,0,6.423068200680564,5.045213817883296,3,5,0,0
2322,36.23149202809691,-0.5883365109642668,4,20.034013327268955,7.539462248295779,1,10.913405560237862,3.003738068236313,2,5,4,1
2323,33.662182929215085,-2.2773352812487024,4,17.964057824620657,20.90753047162468,1,6.639497558479779,5.593372996242077,1,3,0,1
2324,43.3959394667803,1.2247854658600197,5,14.493216279965365,18.708016902096592,5,10.969578931039528,4.494969360449354,1,5,1,1
2325,29.955231849367628,2.3731674278339607,0,15.703586894552013,1.0,1,4.414866399814247,4.587241302466812,2,3,0,1
2326,35.3499332447401,3.537959109873098,3,2.351104487527636,5.938248137327051,0,9.421250343263983,4.916084787491406,2,8,2,0
2327,21.266392990885485,5.891264237740011,1,21.40428261128134,1.0,1,6.895302440539025,3.22107258638083,3,6,2,1
2328,26.903202380204792,2.040679563891782,3,19.247675825291566,16.560969389556906,0,3.002169896337584,9.155778096635165,2,6,1,1
2329,35.56430206052622,-6.878170443931809,10,14.76228834558619,30.740136453460003,5,5.6777282282573935,4.591596157532599,0,5,0,1
2330,36.79281688594515,-2.368227288255955,3,22.96487827752268,1.093420445719957,3,6.839019549603462,7.197548490848165,1,6,0,0
2331,27.64826441868654,14.715241676343107,3,4.215947692484995,6.777131802066357,6,13.77401169662115,2.670965678078443,2,5,1,1
2332,29.427205985135465,3.622455301908638,2,17.16643465085417,18.362621327268187,1,1.0,1.0,3,1,0,0
2333,17.857010026553525,11.846436504057484,2,24.07454444130402,9.362469711465724,1,7.001157700792624,5.514385037646493,1,2,0,1
2334,27.143766393547125,6.977170410995926,1,7.750224114248022,9.313272329332081,2,6.953291748969233,7.131974909026637,2,5,1,1
2335,37.12306530815829,1.2090103577787428,4,0.3823078516877382,25.415941061731594,1,5.089787791838711,7.4303201137151795,3,8,1,0
2336,34.60164012885253,1.5070353489055872,4,18.37168667422833,15.051045554270793,2,6.835670272379277,6.867443589492829,3,7,1,1
2337,34.00532577104968,-0.18290019938422897,5,0.17450811140317657,5.132751126020185,3,7.556252865063597,4.577602242427391,1,3,0,0
2338,30.39818949744768,-8.689023079232497,6,21.813341229554176,1.0,0,5.990158994582909,6.151816235791978,5,12,3,1
2339,30.05650526902541,0.09023626234112139,2,1.4075313025892462,42.08407770063731,1,9.072085306882311,3.726951011975898,1,6,1,0
2340,24.717430884212423,6.0533727627109855,2,16.31911824679693,31.28309054562671,1,12.745228369706197,3.776096563036441,1,6,4,1
2341,35.59062736162028,-2.9981999741060186,2,9.42960361057876,15.483666539379833,2,7.851298852597079,5.438056566688847,0,4,1,0
2342,33.36778355511512,2.0597649953090476,2,5.083516342918321,20.878580116639373,0,5.9402490308064735,5.474111541214655,2,3,2,0
2343,33.936150783942395,4.257955229465987,1,22.456459996345725,15.114689379030118,1,7.670255929092542,3.9397636333628165,2,5,1,1
2344,25.791721258659358,-4.548402196562377,2,18.656146298171556,25.10456730791251,1,6.956198076729658,5.364876058732114,2,4,1,1
2345,12.773256641030045,-2.2565143217183232,4,8.511014153581502,11.457856322821193,1,11.290295022769635,7.282853927234962,5,4,2,1
2346,38.77722169402956,-5.089557452385796,4,7.103827321430625,14.568267835231765,3,6.607273427325165,3.226442380210311,2,4,0,0
2347,26.169300351932765,-4.110828033447034,3,18.400307354028484,24.554008401944966,1,9.462277283881727,6.346178075354978,1,8,1,0
2348,23.097793887655037,-6.438026418265306,2,20.914269065158262,34.53859104446407,2,8.866752298676909,2.271689918391868,5,5,1,1
2349,35.54783129531195,-4.502242306890134,2,17.896261607395235,27.41415094662105,0,8.32013586653529,1.6383357823186668,2,5,0,0
2350,26.863898880646964,7.097278403989195,2,15.999730625893536,32.33913877590928,0,4.591576318135765,5.6054147115266835,1,4,0,0
2351,38.47949107237297,-4.577385145451462,1,5.69811812971622,16.87582662488821,0,6.157094076172041,4.870815474510407,4,1,2,0
2352,34.93604759661358,0.6322960953034502,2,21.320099581911805,13.769895926230566,3,7.429106640958365,5.23065663537315,0,3,2,1
2353,35.46855458560382,-2.514343768354779,3,18.74154958645937,1.0,1,4.4281073019850865,5.19822101079944,0,4,0,1
2354,19.072354310395724,5.894329685184695,2,12.93185724416036,20.72198357341284,1,5.060807001070784,6.911855183842685,1,12,0,1
2355,39.695551883091206,6.555811483018083,3,12.789694056669518,23.790470313564402,1,6.560613750579021,6.063826244035553,3,4,0,0
2356,32.09000424987085,4.320349910694735,5,14.22932569518366,16.99994604272794,1,9.025415594084363,5.9367278409697875,2,7,0,0
2357,27.045782886030374,1.5306727655137766,5,20.706909854466566,12.232986739002653,0,12.224622260410184,7.766757845668408,2,4,0,1
2358,31.147107738738008,-1.1552976842044929,1,18.556488720938937,32.43403439843132,1,8.801681813039716,6.806216200349425,1,5,5,1
2359,15.79011813681344,-5.959373520956249,3,21.40612484864708,26.31804277196654,1,8.3807815620076,5.3590466892652575,1,4,1,1
2360,33.26922249184537,9.717644405610987,6,12.682069291468059,33.128254505190114,1,8.209246663451156,7.111300483868224,3,1,4,0
2361,21.765027934543426,-3.798365088762767,3,15.616226475456429,10.464209049837956,2,6.976954110535635,4.448412603518869,3,3,0,1
2362,19.178637713251725,3.318231735164207,3,21.36429517239949,12.917658734519769,1,7.714110952335872,4.501299674519874,3,4,1,1
2363,17.82112651025687,5.297827863116986,1,5.808001504417884,32.031772432515965,1,9.690018765595639,7.62930270827712,1,8,0,1
2364,38.901506999919405,-2.7764024845266473,2,11.1005170064056,19.52652920244209,4,10.838607690613486,4.545509928366699,1,4,2,0
2365,24.965892850457692,5.19006263657981,0,15.516305924484675,14.308958883214451,2,1.0,5.809710451345066,0,8,0,0
2366,42.269821679332,3.8210660166942767,2,22.878656433952536,15.004849762371602,0,10.164599285104716,5.7034950045536075,0,4,3,0
2367,25.713588295581616,8.639819176908826,4,0.3959002761531244,19.88919473865696,0,7.116254889192817,5.310139127204989,3,8,1,0
2368,16.341136339256426,-2.346732332133556,5,5.314328954330688,30.0295181583541,1,9.483630947926585,8.601145813182221,3,5,1,1
2369,21.06780448041073,-6.429320086398574,6,5.86126269403226,18.394871479084117,2,9.081323010530824,4.753813296136468,7,4,0,1
2370,39.886492960055506,-2.527448777222556,6,8.165317006544855,27.90532830177778,2,7.604724566202966,8.546399003118825,0,2,1,0
2371,28.75281457650666,1.0442677126716586,6,7.044665510516973,24.673777768460482,1,9.57691512185156,2.8489686921731097,2,6,0,1
2372,25.61370162807519,0.29106363542528235,3,14.753469639055966,11.216609598190262,0,8.855614828700537,4.905292059059985,4,9,3,1
2373,31.2801458068223,-1.9671894813727522,3,22.140506606368636,11.208706320128767,3,7.887010445334565,4.520535593684031,4,3,1,1
2374,34.01426188934036,-9.545987294886215,5,15.924446026809736,15.497334080685217,1,7.671980770697045,6.5496395096807465,1,10,0,0
2375,38.93919052721969,2.3524149806455323,2,6.038163973858978,6.631623453377317,2,5.038211991002523,2.285710437195328,4,5,0,0
2376,41.58799383914341,9.861722395411,4,21.593821251752114,14.85861144200607,1,8.043010839776246,5.763503239056412,2,7,1,1
2377,27.121850833687315,2.321256190615018,4,15.801144728687833,35.134334167313845,0,2.027454912196311,6.849591815635219,1,8,0,1
2378,19.391618511343694,3.045677595267568,4,5.474053124697539,19.686096641726298,2,8.863728520508998,4.345610377734929,1,5,0,1
2379,26.692278711013792,2.862226530775509,5,9.04166342916258,12.335473339125466,0,10.247254120466852,3.7572966636573115,1,2,1,0
2380,32.082244052663086,1.9852333494119994,4,19.749120168494564,39.15744651820478,1,3.6538017331041885,3.772069647790606,3,4,2,1
2381,22.289928590315114,4.658329834340474,6,18.473279537177856,10.69382680273796,0,7.169460565521538,5.988626015626346,1,6,2,1
2382,22.342792680839658,1.9768684059283292,3,14.414559237641065,10.38117033194612,1,12.258368549701524,1.828645056200711,1,7,1,1
2383,32.75030305239908,-1.5633858482663798,0,3.6191875685140458,32.29485681806699,1,14.54847581442708,2.3830997152678486,1,4,1,0
2384,29.61078118743639,-3.9799445500437702,2,20.082232432862604,26.613180596003197,3,7.710198671192747,5.166746782380524,1,7,1,1
2385,30.26237596329269,-1.244868276403376,5,7.688563213818703,18.699411474736138,0,8.18734675044372,6.168506217954255,3,6,2,0
2386,23.932037322399445,1.5706474822533298,1,19.28994847497906,28.319088999891612,2,7.785996930466986,5.550417084364206,1,5,0,1
2387,28.15679428635386,-1.5804148056148668,2,16.189159144056468,23.006000012291672,0,8.45157073268176,6.202505038637707,3,3,0,0
2388,22.606134845853564,1.5716934156571525,7,6.604257041087955,8.138075842611743,1,11.706801142223025,2.906031904576848,2,4,2,1
2389,37.12158728899829,2.1957506685020878,2,5.309230703316417,1.0,2,8.01005477810768,1.5033894249028203,1,3,0,0
2390,38.281994677790024,4.165897156350909,5,3.2727480814429692,14.326548482927098,3,3.88577535784536,6.765763116395599,2,8,1,0
2391,15.23049710209525,6.413974844194902,4,6.048655914702894,30.849248358982795,0,8.771415629461076,2.4645814913349313,4,8,3,1
2392,22.563913118460718,0.3900370923942875,2,3.9457255612284996,15.715299116533847,1,6.8454359183773645,6.0298486209961215,1,6,2,0
2393,18.027765959279368,-6.538882825738304,2,15.426281194693784,24.600971983492443,2,4.640155740790019,1.3422252458574984,1,8,0,1
2394,24.799808524744815,-1.7255204840959504,1,14.969577974431338,21.84485448445067,1,4.641209354264139,6.353611685111597,1,6,0,1
2395,29.332496241677113,0.22031283703299678,0,14.65430150331993,3.0649970538560076,2,7.669848033676078,4.996540587931897,2,4,1,0
2396,18.40283824241176,-9.178843780885451,2,16.04724523062096,15.936043062936836,2,9.880357388764637,7.081769520561344,0,1,0,1
2397,22.625121494997494,6.943322600512411,3,20.369613349114157,23.58879330446578,2,9.713335751305747,6.584554727911232,0,5,2,1
2398,21.96834102334801,0.7118895625523314,3,22.838817788745086,12.128537444956333,4,11.617162462904869,4.309878213839042,3,4,2,1
2399,31.658138635191552,1.9067641729014246,2,5.759388447544053,16.37461842972048,1,5.729358041149601,3.9052512926077627,2,2,0,0
2400,30.554754696290004,6.827632312631328,3,14.694362254223142,23.917470920971112,2,6.890513272412406,5.632216379407932,1,7,1,0
2401,24.226099573301973,-3.1507141507117344,2,1.9584055311817865,20.726299991429798,1,9.906395783317926,3.9968717105139007,1,4,2,0
2402,31.414566977115182,2.8702096544201505,5,3.003560958889878,30.469097409247148,2,10.162311312969273,1.0,0,7,0,0
2403,25.626559323301876,-0.5493206155096784,2,16.358482824034763,23.83670913163479,1,6.437117183809644,4.438488762010841,2,1,3,0
2404,27.826759117391575,-0.9204343350795969,3,12.16451404226127,10.44150001597983,1,5.939057833208798,3.278851954541328,2,4,1,1
2405,43.387616722388294,-3.8609619390218963,1,18.958302170860843,15.22453286070464,1,9.413567730580544,3.9294869913080426,5,4,1,0
2406,40.72368841432278,8.328016068432637,4,10.641937024764283,20.20296284226277,2,10.63782863069675,5.594405335935064,0,2,0,0
2407,19.60335010457922,-1.8775002003778547,0,3.1899601708234524,33.38415076514042,3,7.28744781658508,7.482195079647519,0,3,0,1
2408,36.6378593430334,3.4973212344785103,1,21.801341345770638,15.26474369717694,2,9.37831389155914,8.675301214248496,2,5,1,0
2409,36.49117243593274,-9.375036937359681,6,2.072211778633057,2.6743119760197196,2,8.00851398030745,5.979250979869143,3,6,0,0
2410,20.813893689979054,5.899942648448933,3,4.7241160633845505,24.40566903491188,3,6.045242627635357,3.8098721173127723,0,5,3,1
2411,36.55022115003889,5.261055779785293,4,6.924421649046275,12.444017516560011,0,10.205646736670868,6.938737481284241,0,4,1,0
2412,42.30345534730042,0.48717055148651517,5,24.88201517663567,7.146986804250314,4,7.317955110092506,1.9780304095749157,1,2,1,1
2413,21.01964155004469,-1.1347123306896219,8,10.421495504399598,20.188030128258386,2,3.4533013852835515,3.6185350306393778,0,5,1,1
2414,22.659977431885892,2.000000028067832,7,12.542713261952873,29.728676418083033,6,6.025859949057757,4.540742930818596,2,5,0,1
2415,38.14129173474802,11.443953304401447,3,19.24241877434671,14.26119460338981,2,1.2528963002104074,1.1494368528183898,2,7,0,1
2416,32.17196248660518,-8.816183494517425,3,15.910389633470343,24.965738871826296,0,16.111947492664278,5.493772483507502,5,6,1,0
2417,34.41181020191618,3.910136937870638,1,21.035517298533335,26.819136630424328,1,11.897436735091695,3.3556459257163116,2,2,2,1
2418,32.72471373120398,-4.558086510769513,7,12.160836464697343,27.917964936666287,0,4.041490873469885,5.490296394089594,1,4,2,0
2419,33.125567367425155,-0.09959198149865602,8,24.30444218733055,12.677276903813985,0,6.230550405263497,4.468638262065925,3,5,1,1
2420,19.388222973511336,-1.2394005953933152,1,19.9203090396577,8.789179420666146,1,8.675021860054835,3.317358381387027,1,5,0,1
2421,38.378541652971585,-2.1415912889887783,5,10.03413470783163,10.152468950414049,2,12.798640425417558,3.001690113879363,1,0,0,0
2422,39.35671993942219,-0.05232564526364669,3,9.5317955736312,27.9097467212247,0,10.172692443076109,4.90319561755236,2,4,0,0
2423,28.16487404745578,-5.670855726388952,5,23.237279801105444,26.67393154670812,1,8.662372386040111,6.449714677856684,1,2,2,1
2424,29.6521844014891,5.145902180639835,2,17.11039089536793,10.428493992996653,1,6.234659429787822,6.387912241165916,4,5,2,0
2425,17.751139979554225,-8.970717555993001,3,15.535840863140965,41.32644026343636,1,9.434808546490355,5.58701373949287,2,8,0,1
2426,34.11403804814268,2.69882256414171,4,18.945765935845273,9.236360334128346,0,9.313923892103604,6.1451661967082,0,8,1,0
2427,34.576459533713155,-1.6326792626728557,6,14.020845702792787,29.99464084700726,1,8.102964784634802,5.148644837125764,3,4,0,0
2428,29.50247186400551,-5.854624469037269,1,3.9791693271431674,35.19665439205211,0,7.760942235952789,3.684414796186479,7,6,2,0
2429,38.99482687896402,1.0119168529934761,7,7.980386551960778,21.097576059933644,1,6.658733458759576,7.808818677567045,1,5,1,0
2430,27.327382152160475,-7.78475543353239,3,13.948621592724244,12.302761564191691,0,11.860588694828008,3.689719066446643,1,5,0,0
2431,34.5168474071488,0.1985691085981734,4,0.4541955231791739,12.521219725516534,2,2.925281354327681,8.151839830160451,4,6,0,0
2432,21.842685290463073,-7.114384539057772,6,10.933767624080696,17.37909799637126,1,8.925582129038842,6.2726154882654495,0,2,0,1
2433,29.811582793006096,2.3063604215891558,2,18.89507198189842,30.808707780680333,3,8.05040212202042,4.493995546373874,2,8,1,1
2434,28.605165936777315,-4.621786668151878,0,4.105850112906809,8.001241873001524,1,2.0945019115745582,2.4304885640318323,1,5,3,0
2435,31.802463376327534,-2.254970085146547,1,1.6139737539226429,1.6123396758722457,1,6.8652684070345185,5.673652066410367,2,10,0,0
2436,27.04378456933313,1.4697469397158112,4,20.900728518192462,23.620549905693036,1,4.942735384794826,4.904905457944909,1,2,1,1
2437,28.948219234626656,-3.8627105592111795,3,15.431846711584049,25.816127512590803,3,4.902312034765166,7.426806351787532,1,3,0,1
2438,36.60837737153205,-0.2898199983415126,3,4.4144743122365995,39.67969446799268,2,5.650087863303481,2.923052104391342,4,1,4,0
2439,26.50588610209426,-7.569152506224269,4,20.15762451457984,6.176810247332693,1,11.73522685731769,7.113876620804939,2,4,2,1
2440,17.147383194090565,3.154378017980778,5,16.45323678718031,18.651933880377616,1,7.822310675425335,7.949731090585913,0,4,1,1
2441,43.99667123364337,8.824569027753856,1,8.352981741210955,31.61837432120478,1,10.235266760341656,3.561308465704439,3,4,2,0
2442,41.051632629523894,13.961044339549806,7,9.40490679904348,21.208621676027317,0,4.393210645313511,6.475941535974668,3,5,2,0
2443,19.661898439155053,0.4558407333321959,6,3.8972040796762086,18.04560810938476,3,6.142055913872652,7.807370385774204,5,8,0,1
2444,35.517662441961555,3.9410207039859335,2,20.881389855218508,27.899054969295413,1,6.724014384221184,7.722092229812526,3,7,1,0
2445,25.976201835589254,-8.903128364537446,3,12.72516629109355,14.006110357934018,2,8.479435698386125,7.1050825290036865,1,3,2,1
2446,32.107897722648474,7.513671631527941,4,13.925476916091514,28.514108419541486,2,9.595250307096343,8.439666365401116,2,6,0,0
2447,32.35379303210795,3.8811425236205306,1,22.087297879943694,7.464368078097245,1,8.812708543338818,5.133471322999731,2,4,1,1
2448,28.124737597469423,-2.4196672247561652,4,0.3957654113273479,4.805682967171032,2,5.577364748942125,4.910285284153611,2,4,2,0
2449,23.729874675308828,6.185904001445046,7,1.6730765630823012,17.264119810876696,3,10.220534937448347,8.138554277482426,1,7,0,1
2450,24.475671581469925,-1.2723803832267075,1,4.039474546495375,1.0,1,6.172249855802161,1.0,0,4,0,0
2451,22.67046467615006,-2.2901259150727826,3,0.7509453272036393,20.846996367129034,0,8.798785149259784,4.430484957033524,2,6,1,1
2452,23.345422334156442,2.3766746271374566,1,16.453903915609988,2.674386572952887,1,3.8779031221318085,3.3672649018126433,4,8,2,1
2453,29.462573679605157,-5.316772499151593,4,15.84698670470802,22.82420520566377,0,7.232039961071369,5.083591807404879,5,7,2,1
2454,24.273920087113986,5.10812382199974,4,5.27004757322464,21.854594381169456,2,9.552235385954729,5.834011822597946,1,3,1,1
2455,35.45641652570096,-5.279949059634217,2,3.7351611221673684,19.320376138351826,0,8.308253023841566,6.1742536108094725,2,6,0,0
2456,41.89796924268742,-5.250273949115931,6,3.642117534665168,24.36408667538092,0,5.546478335966495,5.15681777284289,2,6,1,0
2457,25.359574069039656,-4.548448942041672,3,23.831035332966056,22.041974686140872,0,9.626050489169062,5.344772216436905,2,3,1,1
2458,31.915236004283017,3.797500187580611,4,17.33761321561854,17.069993966687285,0,5.6666546855220625,6.938463454328314,2,7,0,1
2459,33.997480882423474,-3.0838768075985383,2,14.635720711626982,38.31006980477132,1,2.7575946481489044,3.857219473589821,4,3,0,0
2460,33.776018167354195,-6.739978921835844,5,8.062171795127357,23.933106935524428,3,11.099245815024684,4.3108472746054085,2,9,1,0
2461,30.6076421433287,-3.02839999967899,3,10.826079947719741,27.719080873108776,2,4.989485128593373,3.1693015549153616,4,6,1,1
2462,35.94145934687778,-0.16021185340243435,4,2.2351470299801917,30.730797439725926,1,10.367832859892669,4.9741952186326515,2,4,0,0
2463,33.85799162144526,-5.904862418321928,3,24.953797201375036,26.681493790420898,1,7.289027979850187,1.756796778048284,2,4,1,1
2464,20.098700621381617,-5.758405545171717,3,18.87713658929087,40.62832918924805,2,9.936500015468697,7.599306055491118,1,4,0,1
2465,36.95324851511418,10.556481670497922,6,15.536328920705698,21.660068848211964,1,5.644789426880402,6.591576345279812,0,5,1,0
2466,37.09832669813394,-4.302827019069435,1,14.694179880697057,19.93038654163939,3,10.564782183184413,3.0361633423620065,6,4,0,0
2467,23.893711166571347,-1.615211843865034,4,12.607859300829313,13.504279121933846,2,6.364548079071634,7.470541820947277,1,3,1,1
2468,30.303502683580817,-1.8361850039964291,1,6.435685691867396,17.437260634400182,1,7.178549007741016,4.467935805609553,2,11,0,0
